city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),1.1719097089707187,25.894816890034253,0.9992800571824781
Amadeo (Before Validation),1.222376752261589,27.499726236697747,0.9988199784878301
Alfonso (Before Validation),1.754142413984358,41.0396323534914,0.9988697764055502
Bacoor (Before Validation),1.4025259783371213,31.302873220322468,0.9990652362809569
Cavite City (Before Validation),0.9657975237861787,11.59904094927214,0.9996350260654554
General Mariano Alvarez (Before Validation),1.6858926487926693,39.54945380651949,0.9989087249518955
Dasmariñas (Before Validation),1.6598002013368067,39.135551422538434,0.9989768574124785
General Trias (Before Validation),1.3451635436041987,30.07242347541439,0.9991847613168716
Imus (Before Validation),1.3863995904669912,30.726667615926345,0.999079394957386
Indang (Before Validation),1.7222326873092966,63.95594233795988,0.9982882141186447
Kawit (Before Validation),1.4019171053094328,31.34016817576522,0.9990653625206936
Magallanes (Before Validation),1.8323837760856858,64.03720118898732,0.9984736703240119
Maragondon (Before Validation),1.7763171463127774,46.20235199917072,0.9986335141230283
Mendez (Before Validation),1.929893719891023,50.78073483872713,0.998499189273777
Naic (Before Validation),1.5386646039244125,30.43795351221997,0.999191744368897
Noveleta (Before Validation),1.3988654086758758,31.277877689692016,0.9990653632149546
Rosario (Before Validation),1.4025259783371213,31.302873220322468,0.9990652362809569
Silang (Before Validation),2.036939826656799,79.31508665375311,0.9978485106330085
Tagaytay (Before Validation),1.5751077654268515,55.11151673529658,0.9981360187199747
Tanza (Before Validation),1.6094449676819096,40.50654952579384,0.9988458831553421
Ternate (Before Validation),1.7918639889030887,46.84997748771172,0.9986229124252225
Trece Martires (Before Validation),1.4077129585679091,27.62088282684631,0.9992891226109759
