city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.5278334369740256,39.51787002304686,0.9987962057703295
Carmona (Before Validation),1.53697934198528,27.553187483669845,0.9994104544249058
Bacoor (Before Validation),2.02679767246345,46.65653964196836,0.9989229355251149
Alfonso (Before Validation),2.454103711243363,80.77655809728282,0.9981171659368543
Cavite City (Before Validation),1.968797226550263,51.55457888586229,0.9986375657564899
Dasmariñas (Before Validation),1.3891003107049749,24.072616370688436,0.9995178319191531
General Mariano Alvarez (Before Validation),1.6671875448353293,33.24155080487123,0.9992968684622158
General Trias (Before Validation),1.5274263631362004,27.892880642417776,0.9994253927285005
Imus (Before Validation),2.040469970904497,47.30639468181628,0.9989042364440179
Indang (Before Validation),1.868192211123846,44.05538227436424,0.999012715223291
Kawit (Before Validation),2.081860091341018,50.440922999114555,0.9988371452696434
Magallanes (Before Validation),2.2042234044101847,90.96251723333341,0.9981479564076041
Maragondon (Before Validation),1.4802720676466656,28.886751943291564,0.9992744346591669
Mendez (Before Validation),1.974168963711227,65.64430366634575,0.9983547380138597
Noveleta (Before Validation),2.0312859381815804,47.17119654167468,0.9989103185199584
Naic (Before Validation),2.3894713678480115,65.07636960842164,0.99861625675362
Rosario (Before Validation),2.02679767246345,46.65653964196836,0.9989229355251149
Silang (Before Validation),2.3608005266781915,78.8020505193219,0.9982527299935485
Tagaytay (Before Validation),1.8598597584405063,39.55330700998027,0.9988248393396726
Tanza (Before Validation),2.2269404787166995,64.69717651720504,0.9985492349443693
Ternate (Before Validation),1.4769577900010549,28.739662192400196,0.9992826943453746
Trece Martires (Before Validation),2.33075426599447,62.97801592153876,0.9987155781825068
