city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),0.07472936213841457,0.010751154823512169,0.9975552753840198
Alfonso (Before Validation),0.060354630615326754,0.008166936783611686,0.9973773987952047
Amadeo (Before Validation),0.10264215645581863,0.31512262579180195,0.9998926327216907
Bacoor (Before Validation),0.07673329357124668,0.010884814212715093,0.9979557162688479
Cavite City (Before Validation),0.04181179499026456,0.003881215553388647,0.9976131739249321
Dasmariñas (Before Validation),0.0756841035741636,0.01913316935113426,0.9968081138987755
General Mariano Alvarez (Before Validation),0.07563113231530483,0.013846044713414125,0.997358708280334
General Trias (Before Validation),0.07888642468296556,0.017681112967397692,0.9973700341676097
Imus (Before Validation),0.0691644489848877,0.009275488249523154,0.9982432605390783
Indang (Before Validation),0.06632327734194737,0.011548661866984158,0.9964911578633614
Magallanes (Before Validation),0.07483009113863341,0.012411420629397466,0.9975699560659046
Kawit (Before Validation),0.06959737898442682,0.010080532818020406,0.9981131224277898
Maragondon (Before Validation),0.05831994771538507,0.008444477153387002,0.9965340291078819
Mendez (Before Validation),0.04098434795784219,0.003793445766606391,0.9985836368228609
Naic (Before Validation),0.08898378998606477,0.023232745334800447,0.9963299512773182
Noveleta (Before Validation),0.07333235580635156,0.00972462408731606,0.9981705396485466
Rosario (Before Validation),0.07673329357124668,0.010884814212715093,0.9979557162688479
Silang (Before Validation),0.07266444151883697,0.01685257384223634,0.9959419788392193
Tagaytay (Before Validation),0.04449958780302778,0.0041486750417336045,0.9979784402396094
Tanza (Before Validation),0.07939117180159158,0.019228833347167705,0.9965800459568623
Ternate (Before Validation),0.06025954100943174,0.00814479665744321,0.9967109088107877
Trece Martires (Before Validation),0.0821447277352996,0.021787924708622255,0.9966783646866378
