city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),0.8122826223204378,18.3181300383174,0.9990292567438144
Alfonso (Before Validation),1.442345432127398,55.3217139060949,0.9966556809924421
Carmona (Before Validation),0.9649792377882466,23.121802147526296,0.9986794486609468
Bacoor (Before Validation),0.7222213912353322,21.78118915645156,0.9986795934906136
Cavite City (Before Validation),0.3558746951928853,4.644307655797437,0.9997020989163958
Dasmariñas (Before Validation),0.8821068290254462,22.546361213765806,0.9987962306313807
General Trias (Before Validation),0.6672380922003754,11.299384158462603,0.9993753351106535
General Mariano Alvarez (Before Validation),0.8186119059756404,20.057566931169237,0.9988693475050818
Imus (Before Validation),0.7180436351637958,22.829335336558785,0.9986114305517276
Indang (Before Validation),0.9183326524489194,22.058028850678472,0.9987133719643513
Magallanes (Before Validation),1.3414653340028273,55.198922129756944,0.997161430601536
Kawit (Before Validation),0.7197971665698858,21.780673853419273,0.9986813840145692
Maragondon (Before Validation),0.9927424808058416,26.38072860038383,0.9983404381804658
Mendez (Before Validation),1.6216728046334847,65.24956534356177,0.9957605835750147
Naic (Before Validation),1.1965282136548134,39.017001835161665,0.9977925242854696
Noveleta (Before Validation),0.729295010654092,22.27846905440552,0.9986485467845835
Rosario (Before Validation),0.7222213912353322,21.78118915645156,0.9986795934906136
Silang (Before Validation),1.0606616609148334,33.47182686829289,0.9980656169637561
Tagaytay (Before Validation),0.8934980083992955,21.552426669008383,0.9983552364343794
Tanza (Before Validation),1.0740419957922578,30.41745547608556,0.9981912576458378
Ternate (Before Validation),0.9809635630967084,25.22224080052064,0.9984231825960267
Trece Martires (Before Validation),1.0911817451821584,29.646188618846725,0.9983934646739621
