city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),0.6707117428384096,47.75608428610123,0.9785530179638086
Alfonso (Before Validation),0.3855115598992709,15.315350488181268,0.9924715795294364
Amadeo (Before Validation),0.044537425928366806,0.007439697332245225,0.9966129044925939
Bacoor (Before Validation),0.42371407061220223,16.3268145616492,0.9922600058656197
Cavite City (Before Validation),0.31888599323503103,10.209600561806344,0.9950417225538953
Dasmariñas (Before Validation),0.6585662540721078,45.198100466825984,0.9810259574581492
General Mariano Alvarez (Before Validation),0.634511280234014,43.265046845518825,0.9807422802102244
General Trias (Before Validation),0.5695424555384188,32.41539671259068,0.9859244202232795
Imus (Before Validation),0.42599574757290076,16.304525489664776,0.992243074248539
Indang (Before Validation),0.42386675372373256,17.786079042088257,0.991843863249796
Kawit (Before Validation),0.42485215491022643,16.359115527879556,0.9922556946757696
Magallanes (Before Validation),0.3861998694596386,13.124475250441929,0.994122010457893
Maragondon (Before Validation),0.3664490230926448,12.401097108202235,0.9940879630921481
Mendez (Before Validation),0.37024683178825146,14.401004102115104,0.9923438504540536
Naic (Before Validation),0.48024782325672044,22.333981181440173,0.9901981690383057
Noveleta (Before Validation),0.4260601632957916,16.313543902708684,0.9922608030111214
Rosario (Before Validation),0.42371407061220223,16.3268145616492,0.9922600058656197
Silang (Before Validation),0.519827321949112,28.226195401600958,0.9875111128007381
Tagaytay (Before Validation),0.4247197460168178,19.985846211989134,0.9878070029756205
Tanza (Before Validation),0.5025917631586948,23.02529009326688,0.9892307811646671
Ternate (Before Validation),0.369182342572181,12.450191192983858,0.9941038670222913
Trece Martires (Before Validation),0.5815689435260101,33.851017749306706,0.9856915997651639
