city,mean_absolute_error,mean_squared_error,r_squared
Amadeo,0.9998980276707045,18.36582594642863,0.9990580326324617
Alfonso,0.9321423438403925,32.71802903695322,0.9967668638385289
Carmona,0.34284076526275814,3.1622120665015436,0.9996956880885052
Bacoor,1.1750556842046573,73.23846775354227,0.9918103600791165
Cavite City,0.8866789149262175,53.96084920046551,0.9935779439126801
Dasmariñas,0.46740650697598585,6.407733357348352,0.9994155504758157
General Mariano Alvarez,0.4091235924058974,6.500885028096495,0.9993740128790767
General Trias,0.7329443384698872,21.572647971197142,0.9977757853573085
Imus,1.152285298888293,71.29840386816878,0.992000411682043
Indang,0.26077855557636137,1.7583250635786665,0.9998338843494466
Kawit,1.138986062651735,69.7342978336822,0.9922126896547645
Magallanes,0.35696701251715063,3.6538857946268624,0.9996699325690745
Maragondon,1.2284455151381162,62.29011459862415,0.9932925672506668
Mendez,0.9536025028465138,26.599646286073558,0.9971748973680143
Naic,1.1233488400032219,64.58856424616019,0.9936501613693719
Noveleta,1.1718309454367641,72.99089224135612,0.9918325462203013
Rosario,1.1750556842046573,73.23846775354227,0.9918103600791165
Silang,0.9988262841899468,58.149989622128146,0.9943659760786707
Tagaytay,0.765034611408221,25.0105856503979,0.9967269781577682
Tanza,1.5310882109252162,117.10839150525445,0.9867664901911598
Ternate,1.1946642216099417,60.84121918103003,0.9934896017517015
Trece Martires,0.1144689657665786,0.060789639659757866,0.9999943267407462
