city,mean_absolute_error,mean_squared_error,r_squared
Alfonso (Before Validation),2.3203270919095234,55.89430717712097,0.9987967872926354
Amadeo (Before Validation),2.468268705317262,82.54966412678944,0.998086605978569
Carmona (Before Validation),1.8164684127938178,44.05969302056959,0.9990743800421732
Bacoor (Before Validation),2.093733837385089,52.631951710314,0.9988139646536601
Cavite City (Before Validation),1.4664870072391347,22.358667012501602,0.9994606781001286
Dasmariñas (Before Validation),1.9644447145870116,50.35704506177745,0.9989839887133699
General Mariano Alvarez (Before Validation),1.9407402248528849,51.51348728643593,0.9989021459852394
General Trias (Before Validation),2.0441849583941973,51.48461945936642,0.9989266636816706
Imus (Before Validation),2.096843250395964,54.841386297697696,0.9987599989334277
Indang (Before Validation),2.2207913176498533,53.13903347858979,0.9988778725494971
Magallanes (Before Validation),2.646127845331849,93.966512472241,0.9982862620082867
Kawit (Before Validation),2.0964055511459945,52.78837730792532,0.9988120433078047
Maragondon (Before Validation),2.1252669730231926,52.31477891903712,0.9987908109000825
Mendez (Before Validation),2.420008497714427,59.45023429318539,0.9986251717176842
Naic (Before Validation),2.0470514763241447,47.660081347769385,0.9990110194561909
Noveleta (Before Validation),2.0944846957445082,52.62985506971876,0.998813211389891
Rosario (Before Validation),2.093733837385089,52.631951710314,0.9988139646536601
Silang (Before Validation),2.24042224844264,60.64073332583648,0.9986917327847659
Tagaytay (Before Validation),2.6889851111635688,94.19309229164625,0.997440158177586
Tanza (Before Validation),1.9075647123188093,47.33225109179514,0.9989505007796408
Ternate (Before Validation),2.1587442055343256,55.91935472448856,0.9987155765564364
Trece Martires (Before Validation),2.375684537441029,64.4164283473074,0.9987025881204449
