city,mean_absolute_error,mean_squared_error,r_squared
Amadeo,1.9219787065889358,33.493450188851725,0.9991753690251872
Carmona,2.8163949150129364,104.16237166292451,0.9976047864784533
Alfonso,3.2677641274322715,120.46790111414204,0.997203503154397
Bacoor,2.101543199147675,57.2355380225806,0.998557401223747
Cavite City,1.9558774599776318,36.87897167783981,0.9990479994117186
Dasmariñas,2.9129088525575075,93.42658570775686,0.9979766939257002
General Mariano Alvarez,2.5222080649856453,76.01690523623816,0.9982634103524357
General Trias,2.7455801393409582,65.75471068330826,0.9985035804291725
Imus,2.083718806222661,56.26089033860253,0.9985772555469302
Indang,2.189852433422998,70.51898183132937,0.998393759413152
Kawit,2.228164242413126,54.32475105404372,0.9986325807577816
Magallanes,3.4076530847162085,173.3037315733603,0.9965302051656363
Maragondon,3.0305280660531926,107.59901073916579,0.9972759926903322
Mendez,3.1924544804677306,108.0330301706769,0.9973083149312555
Naic,2.7209170651740178,114.58521824279568,0.9973327676498251
Noveleta,2.1571515086520683,53.0719839379788,0.998661454457599
Rosario,2.101543199147675,57.2355380225806,0.998557401223747
Silang,2.818562387312319,92.44070669485812,0.9978547885450124
Tagaytay,1.964023765657352,50.84435793698491,0.9985280615504278
Tanza,2.3295865068191475,75.09480021437405,0.9981306947405939
Ternate,3.0390283394031594,108.07723627049015,0.9972809373353804
Trece Martires,2.9065142494533602,88.19124641644127,0.9980903655884601
