city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.2161762062640935,19.212916704251267,0.9994524399820078
Alfonso (Before Validation),2.721011277113175,75.70119549225991,0.9985428140628025
Bacoor (Before Validation),2.0523260660076077,46.09477832868935,0.9990119474962708
Carmona (Before Validation),2.4719779202895236,80.73995158472901,0.9983754613640593
Cavite City (Before Validation),1.685696552105967,26.80595242696469,0.9994553361798536
Dasmariñas (Before Validation),2.0653826569461406,55.83294494599037,0.9989213144744663
General Mariano Alvarez (Before Validation),2.652084241324111,68.70798953384728,0.9988219303451742
General Trias (Before Validation),2.1854032481879333,62.17805661251163,0.9987634390643348
Imus (Before Validation),2.121790725545957,46.5097216846742,0.9989996055657653
Indang (Before Validation),2.2237038692677453,61.383162849392754,0.9988801681332046
Kawit (Before Validation),2.039034947689779,45.45833552356915,0.9990269335353854
Magallanes (Before Validation),2.871880215244141,80.88578163481168,0.9986528160385949
Maragondon (Before Validation),2.330156779514587,48.365628421438345,0.9990323550442081
Mendez (Before Validation),2.930296517901924,92.90457072007534,0.9980723189716018
Naic (Before Validation),3.1397124693421525,120.5984957163843,0.9975924450007192
Noveleta (Before Validation),2.051423821872562,46.21323320719915,0.9990087244261074
Rosario (Before Validation),2.9001049955607487,73.8980342051513,0.9986626910441156
Silang (Before Validation),2.386283451892335,67.22399154413179,0.9985815370162718
Tagaytay (Before Validation),2.02521694308689,38.39388088480194,0.9990666128506533
Tanza (Before Validation),3.0986078620185724,92.07450334205863,0.9983293933438908
Ternate (Before Validation),2.2006982398662673,46.202146681859766,0.99908159288052
Trece Martires (Before Validation),3.201592465171439,98.80933444859879,0.9983548741407439
