city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),0.043696234935427423,0.004319137650911789,0.9979318133584896
Bacoor (Before Validation),0.06353141866553466,0.009090567167045515,0.9981753257022723
Alfonso (Before Validation),0.05000727321940561,0.007602976785971206,0.9969450244371186
Carmona (Before Validation),0.06388497748992988,0.009942507782943323,0.9977638038623012
Cavite City (Before Validation),0.035025215239221495,0.0026802481186090385,0.9980463182736675
Dasmariñas (Before Validation),0.06218294706014211,0.008000902152770271,0.9985978605147035
General Trias (Before Validation),0.06713017639153482,0.010427088712265461,0.9983740765295734
General Mariano Alvarez (Before Validation),0.056677680041576604,0.00701099611392389,0.998589839505662
Imus (Before Validation),0.0666743867984946,0.00919586900419983,0.9981381754097112
Indang (Before Validation),0.046464061484110614,0.003788624700443474,0.9986835628205438
Magallanes (Before Validation),0.06961850718744944,0.013230192772670079,0.9968805284866459
Kawit (Before Validation),0.06404600974990123,0.008883248010878432,0.9982230886234511
Maragondon (Before Validation),0.04170202788576708,0.003571961302451019,0.9981969362263423
Mendez (Before Validation),0.044642827137985175,0.005327720129777396,0.9974978625638304
Naic (Before Validation),0.07040042083312875,0.010704346591794717,0.9977983384170611
Noveleta (Before Validation),0.06313131857598774,0.008767303380568088,0.9982371693400732
Rosario (Before Validation),0.06353141866553466,0.009090567167045515,0.9981753257022723
Silang (Before Validation),0.04653095185608414,0.005113243626671949,0.9985969246105508
Tagaytay (Before Validation),0.03633357275283517,0.002390140400962652,0.9986274507620874
Tanza (Before Validation),0.05938969657323495,0.008433610913054192,0.99824638437494
Ternate (Before Validation),0.0440548132779294,0.003950651155746162,0.9980387154767945
Trece Martires (Before Validation),0.06507890491506048,0.010920175302638328,0.9980699489177907
