city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),0.6375277499010162,22.61739768485154,0.9986859595940007
Bacoor (Before Validation),1.211227914177038,20.380827098059346,0.9993823923070483
Alfonso (Before Validation),1.8450493756071324,69.76553500003658,0.9980109026402401
Carmona (Before Validation),1.0531456476978465,19.400384532639777,0.9994503797949766
Cavite City (Before Validation),1.3779655898292409,41.67347938814918,0.9986353670516637
Dasmariñas (Before Validation),0.8148485822463334,11.56511018588254,0.9996885617280437
General Mariano Alvarez (Before Validation),0.8979336408173799,12.731298743163375,0.9996380629049244
General Trias (Before Validation),1.4443524685798068,32.22052273849968,0.9990926772104516
Imus (Before Validation),1.212888993886459,20.135078590615233,0.9993878069983854
Indang (Before Validation),1.5854470796083837,56.48042026793691,0.9984725237620553
Kawit (Before Validation),1.2169450224186018,20.433937399232644,0.9993816054872773
Magallanes (Before Validation),2.1514354834733895,76.0067691983181,0.998068548829951
Maragondon (Before Validation),1.191865746528648,23.588518718352766,0.9992658895274186
Mendez (Before Validation),1.7175491309105047,56.45134125190075,0.9982719927122349
Naic (Before Validation),1.750314904894152,51.98739990444226,0.9985681963088828
Noveleta (Before Validation),1.2112066540496687,20.256375959579564,0.9993857553375108
Rosario (Before Validation),1.211227914177038,20.380827098059346,0.9993823923070483
Silang (Before Validation),1.442213921442259,38.777018960729635,0.9989146022060487
Tagaytay (Before Validation),1.551286084752789,44.376477915820196,0.9984691032431062
Tanza (Before Validation),1.7691836189089338,41.13566055492289,0.9987737854833276
Ternate (Before Validation),1.1903209700356219,23.317596813049832,0.999278831929161
Trece Martires (Before Validation),1.762211153014802,49.60853520795086,0.9986622781511159
