city,mean_absolute_error,mean_squared_error,r_squared
Carmona,1.3890637140411202,32.039989193739245,0.9991742895839809
Amadeo,0.7892232624521112,8.372565053164013,0.9997780631228436
Bacoor,1.1199999899545112,17.12750405620585,0.9995286759092548
Alfonso,1.1955226253192912,28.008398317938237,0.9992097434872618
Cavite City,1.2890160310713834,21.90632538460061,0.9993114056717883
Dasmariñas,1.4030638184631314,26.730295559785027,0.99933602845918
General Trias,1.2761074862075508,19.402732227822888,0.9995109269676924
General Mariano Alvarez,1.376593777012119,25.834590190968264,0.9993221067575481
Imus,1.1412972931970213,18.223821318078784,0.9994967993134511
Indang,1.6751754581180704,45.76088941721521,0.9987427385774252
Kawit,1.1465717571788292,17.82806017010551,0.9995100637820368
Magallanes,0.8208890741089307,9.184820851250322,0.999783060385948
Maragondon,1.474871530008205,41.81957696604745,0.9987309695164506
Mendez,1.340688845662801,31.960732526549645,0.9990303905251484
Noveleta,1.1234436843058326,18.10081879999728,0.9995015530227782
Naic,1.3553937266023133,33.60878342619928,0.9991396704245475
Rosario,1.1199999899545112,17.12750405620585,0.9995286759092548
Silang,1.8073345076813538,53.2137602198369,0.9985399154571507
Tagaytay,0.817969026704856,10.909128576645795,0.9996097655806017
Tanza,2.149662291613434,77.53086891665737,0.997903931234817
Ternate,1.6991334583449043,55.58200432219269,0.9983239857404731
Trece Martires,1.5556090276000483,37.47090526748135,0.9990646687743474
