city,mean_absolute_error,mean_squared_error,r_squared
Carmona,0.8754617239749695,25.50323181083639,0.9972714612798528
Alfonso,0.7334139845732871,17.328954808080105,0.9982742340117553
Amadeo,0.23147439262084762,2.319237407256262,0.9995370322181129
Bacoor,0.8902853119933603,27.351485651320225,0.9969052049746735
Cavite City,0.3980447629020197,4.741915097019518,0.9994775372908997
Dasmariñas,0.37104547152157497,5.096953097095983,0.9995029578703837
General Mariano Alvarez,0.36244251427241386,4.878497005851349,0.9994983824239417
General Trias,0.6005092019750264,17.848725691542523,0.9981778802000626
Imus,0.8882366069198562,27.290943732821574,0.9969019427668389
Indang,0.5205047099926734,7.358934304105583,0.9992784034486571
Magallanes,0.891765489479454,25.42132363406188,0.9978495837006515
Kawit,0.8378086864490637,23.419712574478652,0.9973535422654639
Maragondon,0.31182394953165626,2.328374177744072,0.9997660483132028
Mendez,0.706603347759074,16.435958949811056,0.9982469037815449
Naic,0.8443308781186591,26.350300297238444,0.9973788644683654
Noveleta,0.8327426392432898,23.135927582360477,0.9973804791555549
Rosario,0.8902853119933603,27.351485651320225,0.9969052049746735
Silang,0.37631056109071626,6.818765908247564,0.999323874226967
Tagaytay,0.2717242705626845,3.476400471081224,0.9995378992707586
Tanza,0.8179094255856838,22.504494994205892,0.9975211351930079
Ternate,0.30719166288421207,2.415527706348021,0.9997587853550213
Trece Martires,0.2719485877681362,2.2409242610293387,0.9997802431128892
