city,mean_absolute_error,mean_squared_error,r_squared
Alfonso,1.3368585804468904,49.176651311572456,0.9983302386848422
Amadeo,1.2512712579746386,27.78748146631748,0.9990221995915262
Carmona,0.9254248577966415,11.656572429601512,0.9996368501218224
Bacoor,0.9289463932736872,20.884359070710843,0.9993002412708835
Cavite City,1.1466903605576968,18.375613566588083,0.9993058609200967
Dasmariñas,1.5323106475694714,41.12968990012219,0.9987622373954704
General Mariano Alvarez,1.3902777880120643,34.439279834955414,0.9989045341359339
General Trias,1.060839088849373,31.30864637608091,0.9990410222590969
Imus,0.9499277981416216,20.881364657806706,0.9992979607849489
Indang,1.4380645947202702,29.353099300503096,0.9990567278188514
Kawit,0.9286183477502394,20.26218816774425,0.9993220092744902
Magallanes,2.543619317990718,148.26326141748785,0.9957399083253269
Maragondon,1.5323182174142018,54.4685052756016,0.9980783074817782
Mendez,1.2181567186280966,41.44982814146293,0.9984855916964785
Naic,1.8851113300218008,60.96382777661786,0.9980493440164007
Noveleta,0.9209951311029508,19.92838084967125,0.9993318188611812
Rosario,0.9289463932736872,20.884359070710843,0.9993002412708835
Silang,1.2109622310995949,26.96390285469088,0.9990980036985458
Tagaytay,1.2982602385658968,37.20645770136008,0.9984484837036547
Tanza,1.3259929641323265,46.000463436519844,0.9984609631588499
Ternate,1.637991253892071,58.144636877113115,0.9979615400617758
Trece Martires,1.389586282291996,34.344915159469636,0.9989230988567367
