city,mean_absolute_error,mean_squared_error,r_squared
Amadeo,1.5891495500782349,21.183138006129344,0.9995409518478151
Alfonso,2.8560531474465645,62.47460469257868,0.9988059649664354
Bacoor,1.7364034038115286,29.272358767657,0.9994817560376443
Carmona,3.179263060204384,96.51287560393148,0.998451184098379
Cavite City,1.1551327251540011,11.463843044573403,0.9997686542749766
Dasmariñas,2.8168906727740626,92.67032079474541,0.9985382717574964
General Mariano Alvarez,2.731856617881812,72.01554710082415,0.9987773849747765
General Trias,2.0694465608850954,43.116318807883665,0.9992860822702555
Imus,1.710787839988919,28.14488040660802,0.9994999839642174
Indang,2.1334370917503804,45.05848548013693,0.9991924386495831
Kawit,1.7881282230174973,30.772495201141826,0.999455952916267
Magallanes,3.093031274030668,88.00849406713675,0.99852998115262
Maragondon,1.4002089529276058,16.450803673074866,0.9996742609290838
Mendez,2.783840022356459,60.39729332372356,0.9987547705059836
Naic,2.867238923576844,78.29500689836112,0.9986783330406965
Noveleta,1.73454375061254,29.385642346738365,0.9994793890118122
Rosario,2.2451358524151397,43.45824500628682,0.9992246673899099
Silang,2.548457915251783,62.112874171414674,0.9989124278278845
Tagaytay,2.0514385489334925,35.04880189203672,0.9991602808944029
Tanza,2.667071092612131,48.19555811222933,0.9991366550822975
Ternate,1.380822551635648,16.318287439354993,0.9996789807613047
Trece Martires,2.1793913093896204,39.10187199760033,0.9993527553065935
