city,mean_absolute_error,mean_squared_error,r_squared
Amadeo,0.054998576912344214,0.012803692877719148,0.993964570106912
Alfonso,0.04903721990047287,0.004007040700411598,0.9981655901542217
Bacoor,0.06836204016406681,0.008681923283126934,0.9978732743789005
Carmona,0.05626571540200169,0.005089927156799635,0.9986774630304007
Cavite City,0.036994642733964134,0.0027964126132499416,0.998497460423064
Dasmariñas,0.05676203641605072,0.00673579761877557,0.9983410992244318
General Mariano Alvarez,0.05840009785638663,0.007283842176535781,0.9979403158449821
General Trias,0.07831872879961878,0.011463964982509924,0.9975746086688608
Imus,0.06744362786648989,0.008947219253330925,0.9977889340470694
Indang,0.0455644893248205,0.003996907997881391,0.998423487299248
Magallanes,0.051250065605806916,0.005541675401989228,0.9986006202196849
Kawit,0.06646255827936139,0.008730333323472542,0.9978689221741771
Maragondon,0.06369421525360715,0.013995545868542743,0.9961070831813965
Mendez,0.03359242874435368,0.002185970829919771,0.9988270499947994
Naic,0.07792287292376164,0.015347358372992956,0.9968149419469063
Noveleta,0.06518350384684202,0.00822585592800368,0.9979814469390269
Rosario,0.06836204016406681,0.008681923283126934,0.9978732743789005
Silang,0.046147973029868304,0.0033395964520055495,0.9988369615294018
Tagaytay,0.03843514239940366,0.002636487640546313,0.9983549852476603
Tanza,0.06025160988102672,0.007513991072497333,0.9984873547974815
Ternate,0.0664423847516192,0.012988498504361307,0.9964430518047745
Trece Martires,0.0698309500621386,0.010641256446689578,0.9975658143417125
