city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.995051737831368,65.27674466656201,0.9981677815386459
Alfonso (Before Validation),2.17353070662564,67.36710498559367,0.9982989165404389
Carmona (Before Validation),1.8131721174112347,46.957055004338855,0.9988175205719603
Bacoor (Before Validation),1.4523636045580404,29.812272783523582,0.9991895063065457
Cavite City (Before Validation),1.5243682974316486,32.43886090324111,0.999060605863759
Dasmariñas (Before Validation),2.80442339317695,114.45277491649065,0.9972999080125219
General Mariano Alvarez (Before Validation),2.7642131537784214,110.24366862109157,0.9972556107780125
General Trias (Before Validation),2.269615959788881,98.37300884066659,0.9975909932454522
Imus (Before Validation),1.4501773378775504,29.798127608523007,0.9991872034874126
Indang (Before Validation),1.83630946570059,44.80188332654896,0.9989081491259604
Kawit (Before Validation),1.4435827927333074,29.844908120436116,0.9991896925941005
Magallanes (Before Validation),2.0868927106231125,96.39638972478248,0.9978657900256528
Maragondon (Before Validation),2.0109320402319493,68.75101869665654,0.9981374753064955
Mendez (Before Validation),2.137743185882679,70.46308887075799,0.9980903222580609
Naic (Before Validation),2.299672459601657,86.82660269700057,0.9978811743289894
Noveleta (Before Validation),1.4471594860674788,29.813452466642502,0.9991889373837612
Rosario (Before Validation),1.4523636045580404,29.812272783523582,0.9991895063065457
Silang (Before Validation),2.17368099890307,82.53984915824718,0.9979566787474556
Tagaytay (Before Validation),1.1817643686000463,16.993207806726815,0.9994690455047295
Tanza (Before Validation),2.0514057810154656,67.15419292681409,0.9982390606293808
Ternate (Before Validation),2.0069576818782875,69.24125677091861,0.9981357908414468
Trece Martires (Before Validation),2.9246590756511837,112.69248550320931,0.9973472235144915
