city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),0.06194560020010792,0.008004752335190544,0.9981591382700793
Bacoor (Before Validation),0.06505969532986684,0.007963474934584377,0.9983929752693408
Amadeo (Before Validation),0.04914002919111778,0.008390308922039187,0.997018174438397
Alfonso (Before Validation),0.038490263070321114,0.0028152391339835076,0.9988577540701462
Cavite City (Before Validation),0.03224009765957264,0.0019392759632123932,0.9987091188696069
Dasmariñas (Before Validation),0.06124301394786069,0.012863720696509966,0.9975710502246962
General Trias (Before Validation),0.06358822677572674,0.008919084576363388,0.9985208726008356
General Mariano Alvarez (Before Validation),0.053783220968123206,0.011511295607688527,0.9975053609489046
Imus (Before Validation),0.0644139437415224,0.007503305859190994,0.9984726298775597
Indang (Before Validation),0.055061573522721036,0.012725998346610028,0.9953910161835683
Magallanes (Before Validation),0.05752936874341228,0.006903167699437341,0.9981825249926406
Kawit (Before Validation),0.06398215765218428,0.007732439189384269,0.998445008768451
Maragondon (Before Validation),0.04805366104730831,0.012167206924176747,0.9944480666785898
Mendez (Before Validation),0.03679092216895497,0.0027103762351430604,0.9987154905118263
Noveleta (Before Validation),0.06317801205803407,0.0071836508551814116,0.9985478234217648
Naic (Before Validation),0.0677299370496858,0.010805381276382527,0.9976382257117358
Rosario (Before Validation),0.06505969532986684,0.007963474934584377,0.9983929752693408
Silang (Before Validation),0.04954912256742119,0.010155124074807838,0.996981367539268
Tagaytay (Before Validation),0.034758335574515666,0.002745212035468951,0.998386494600587
Tanza (Before Validation),0.06101327143472669,0.008325153959960835,0.9980603077900828
Ternate (Before Validation),0.05095475219246893,0.012752214295653218,0.9942751648173653
Trece Martires (Before Validation),0.06602342600519259,0.010149885082876028,0.9980913677569904
