city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.3446584285115715,36.91463961294478,0.9988725423391208
Alfonso (Before Validation),1.4466228601227984,40.664284843006435,0.9990209289384551
Bacoor (Before Validation),0.8887604086503246,11.464073308572274,0.9996427650247021
Carmona (Before Validation),1.4648119804278583,32.042315888420696,0.99909214678864
Cavite City (Before Validation),1.3731292059313978,24.699546331696194,0.9993490216387585
Dasmariñas (Before Validation),1.2363280237201388,25.6354267580585,0.9993121809720407
General Mariano Alvarez (Before Validation),1.6678565881679959,36.1818877880999,0.9991733474925493
General Trias (Before Validation),1.5662398917037494,44.466237019987425,0.9987420512801797
Imus (Before Validation),0.8288317350051626,10.880671941138388,0.9996597968016165
Indang (Before Validation),1.3060395754001788,22.030858256523526,0.9994962933871119
Kawit (Before Validation),0.8602512847810742,11.39335245715808,0.9996454481122576
Magallanes (Before Validation),2.5227319009658538,103.07716176409564,0.9978481896687277
Maragondon (Before Validation),1.6819563133799509,31.811958867738007,0.9991863115066784
Mendez (Before Validation),1.2595030947746,30.496218544668608,0.9992100378739313
Naic (Before Validation),1.5067792224134016,37.06095083143997,0.9989258747892238
Noveleta (Before Validation),0.8763094242589776,11.442736940017307,0.9996431888942683
Rosario (Before Validation),1.8139030675389594,47.589507580375006,0.998820129345618
Silang (Before Validation),1.4727899484541274,36.440205993346076,0.9989432428687056
Tagaytay (Before Validation),2.0311840120529934,51.600300676305146,0.9984693423171649
Tanza (Before Validation),1.7200205301011062,44.22975513466505,0.9989122463356327
Ternate (Before Validation),1.6757835896693083,31.969979146860194,0.9991874627574554
Trece Martires (Before Validation),1.5911306316135634,33.33625576184768,0.9992632523493469
