city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),1.5370959370363357,34.73222505982351,0.9992800826431663
Alfonso (Before Validation),1.5491311544555089,40.25250522590676,0.9987958804031771
Bacoor (Before Validation),2.0240174854451864,47.46911405428435,0.9989134182755053
Amadeo (Before Validation),3.087018955515808,99.72866032674982,0.9980226363856489
Cavite City (Before Validation),0.7370859226866032,9.222659303823022,0.9996834730585926
Dasmariñas (Before Validation),1.8039482495456283,36.21447156454748,0.9992695548300493
General Mariano Alvarez (Before Validation),1.2982990856827865,29.414354297872983,0.9991966775518043
General Trias (Before Validation),2.2086768120298284,55.3655888863693,0.9988342097494249
Imus (Before Validation),1.8866528733816352,40.02486892899921,0.9990806345410425
Indang (Before Validation),1.868958208325703,58.794504909155094,0.9983448706970125
Kawit (Before Validation),2.0126500736098407,47.77911937909134,0.9989078381755018
Magallanes (Before Validation),1.5234968675029725,32.58620276513394,0.9991406259675092
Maragondon (Before Validation),1.9604988176556752,53.31699587084588,0.9982568132352964
Mendez (Before Validation),1.4390376995461738,39.9586721574512,0.9987135635575257
Naic (Before Validation),2.8013630326328895,84.71266702275545,0.9981893248209731
Noveleta (Before Validation),2.024316389237943,47.51899283454951,0.9989115215685421
Rosario (Before Validation),1.2343590866174408,23.702379354624473,0.9992990010887162
Silang (Before Validation),2.3928866075291872,79.43551896958482,0.998228422116872
Tagaytay (Before Validation),1.5031507712543897,32.55968923318809,0.9987972618134541
Tanza (Before Validation),1.3364108176475653,37.635337837864924,0.9988921647919301
Ternate (Before Validation),1.969982259486108,54.01500810038951,0.998245233628329
Trece Martires (Before Validation),1.2207784469999656,27.605166468503793,0.9992643637749749
