city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.6700752211504921,101.93965228629958,0.9940805422944441
Alfonso (Before Validation),1.0441737400767823,69.35836768616731,0.9890689004760684
Bacoor (Before Validation),0.4402220588453049,9.008243927462809,0.9985142042161538
Carmona (Before Validation),0.38916727950063473,8.468349264966248,0.9986416410678312
Cavite City (Before Validation),0.22752862356862225,2.2483321013454822,0.9996117858139018
Dasmariñas (Before Validation),1.089033580802486,70.18599001108116,0.989572315296685
General Mariano Alvarez (Before Validation),0.9002010166745515,45.74125553046025,0.9928252009364995
General Trias (Before Validation),0.3830647787665401,6.854677703501259,0.9989921601637527
Imus (Before Validation),0.4409822425549024,8.848139326080563,0.9985357703764142
Indang (Before Validation),0.8289344676617012,45.06284553290653,0.9932485602215526
Kawit (Before Validation),0.4426589580230666,9.01812670603828,0.9985145418298736
Magallanes (Before Validation),0.9964428443059568,70.92584762137065,0.9906987602774949
Maragondon (Before Validation),0.809362076044205,54.0127469766469,0.9913490151744856
Mendez (Before Validation),1.0141311947360105,65.44514701145692,0.9889243645016008
Naic (Before Validation),0.7613341260425125,38.236667184106544,0.994210466161074
Noveleta (Before Validation),0.43860734050784256,9.019393242545963,0.9985113798624696
Rosario (Before Validation),0.4402220588453049,9.008243927462809,0.9985142042161538
Silang (Before Validation),0.8247216807165472,42.88482316949281,0.9931933291318338
Tagaytay (Before Validation),0.4496842688223358,10.58166140601887,0.9979393171197443
Tanza (Before Validation),0.3708875448119086,6.099658780088382,0.9990132424745429
Ternate (Before Validation),0.7787137596367056,49.475674208447685,0.9921242360273999
Trece Martires (Before Validation),0.33053974291685545,5.778159441812703,0.9991223354927898
