city,mean_absolute_error,mean_squared_error,r_squared
Alfonso (Before Validation),2.252500521808436,65.26116904930021,0.998416263064925
Carmona (Before Validation),2.7719609416171767,95.63119947656004,0.9983370129133221
Amadeo (Before Validation),2.251324893535093,87.70205612855435,0.9978968416213394
Bacoor (Before Validation),1.9203997197825589,38.80471921230733,0.999247305593737
Cavite City (Before Validation),1.0814446512833933,17.44224575121606,0.9995245280572225
Dasmariñas (Before Validation),2.4400803356737817,56.78895979624974,0.9990469222265318
General Mariano Alvarez (Before Validation),1.464182477579579,30.213656391337764,0.9993120787523161
General Trias (Before Validation),2.0624923070321124,49.024295619155225,0.9991329128835197
Imus (Before Validation),1.8926411784146684,37.87590275312286,0.999262785156294
Indang (Before Validation),1.5776191553719143,57.11462821698597,0.9986610309103932
Kawit (Before Validation),1.9194316957641715,38.88069148353062,0.9992468703096514
Magallanes (Before Validation),1.767867689694997,42.41943837102086,0.9991196973263085
Maragondon (Before Validation),1.7974802020332823,42.29928343494005,0.9989183050254706
Mendez (Before Validation),1.646360497717544,36.06239423720052,0.9990585488065257
Naic (Before Validation),3.697028669792683,136.47880923182757,0.9975315256060088
Noveleta (Before Validation),1.9227938164120846,38.71552384912292,0.9992485179202043
Rosario (Before Validation),1.8195878947922135,38.02546197965454,0.9990786651648325
Silang (Before Validation),2.7411540439610143,72.62402051741061,0.9986417437611418
Tagaytay (Before Validation),1.2935582457080144,21.28784410714795,0.9993412026389693
Tanza (Before Validation),1.5399091230446946,39.66939347635722,0.9990511739009866
Ternate (Before Validation),1.7987784944437002,42.143987942406916,0.9989290802749456
Trece Martires (Before Validation),2.5089075779331633,83.45501727218351,0.9981813861306836
