city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),1.5563452895495147,46.93578618354059,0.9985415722705981
Alfonso (Before Validation),2.19839711453083,58.2566790329368,0.9984649858455417
Bacoor (Before Validation),1.8139168134221164,50.50566503315363,0.9985876140424371
Carmona (Before Validation),1.595708255047823,31.85608191368696,0.9991735721785904
Cavite City (Before Validation),1.2307777728191878,26.442759434943863,0.9992282411952209
Dasmariñas (Before Validation),1.9892076873028084,51.06339941697227,0.9987585165948575
General Mariano Alvarez (Before Validation),2.0742488631506695,59.60756455152334,0.9984708860622155
General Trias (Before Validation),1.7253364929413126,50.955632650926766,0.9987129439019728
Imus (Before Validation),1.8129945509160486,50.58070498336716,0.9985808123669453
Indang (Before Validation),2.823944053254563,109.04219489243054,0.9972082203844562
Magallanes (Before Validation),2.369358244302489,83.28686759856565,0.9981522994423696
Kawit (Before Validation),1.9070654587372595,60.26383042429394,0.9983169629029778
Maragondon (Before Validation),1.8240070045849912,50.87116430766742,0.9985885596808761
Naic (Before Validation),2.965007100020986,128.53825071727547,0.9967877533892537
Mendez (Before Validation),2.379839489023729,72.4164295794993,0.9979514767142227
Noveleta (Before Validation),1.7903315296055882,50.010510919695854,0.9986005325241478
Rosario (Before Validation),1.8139168134221164,50.50566503315363,0.9985876140424371
Tagaytay (Before Validation),2.680331704657654,91.74787153678874,0.9969784104174035
Tanza (Before Validation),1.9951338382255466,63.29332110186633,0.9983179774725339
Silang (Before Validation),2.906015440713357,107.80786996282187,0.9972341453281871
Ternate (Before Validation),1.806608275478652,51.69359049236157,0.9985746301327985
Trece Martires (Before Validation),1.7669024504644355,36.55026998900985,0.9991160953756053
