city,mean_absolute_error,mean_squared_error,r_squared
Alfonso (Before Validation),2.219312915597489,62.10799396985024,0.9987938273185902
Amadeo (Before Validation),2.558357697436824,101.45970280185735,0.9972025506998669
Carmona (Before Validation),2.412716346513331,64.90583172187416,0.9988522368252784
Bacoor (Before Validation),2.082394723916383,43.37906338256581,0.9991666415754551
Cavite City (Before Validation),2.0545880187245054,45.94834856744152,0.9990113908981575
Dasmariñas (Before Validation),2.7689390264737366,76.55036649560311,0.9987150450265522
General Mariano Alvarez (Before Validation),2.670815130204249,75.76441441844429,0.9986574731858598
General Trias (Before Validation),3.0578754458824426,96.97075106263523,0.9983058817529842
Imus (Before Validation),2.02553323755536,41.36653002499174,0.9992026280670139
Indang (Before Validation),3.7561706977108753,138.6996030409332,0.9974349505463259
Kawit (Before Validation),2.025746214352624,41.737200244423704,0.9991992605031247
Magallanes (Before Validation),3.416558696026895,140.66927386011412,0.9976337878254586
Maragondon (Before Validation),2.840531349997466,78.20607378312474,0.9983672745853799
Mendez (Before Validation),2.252379039973149,52.26051428953926,0.9989093756468049
Naic (Before Validation),4.01271264912361,137.58169576258194,0.9975587253585807
Noveleta (Before Validation),2.063032363061559,43.259847442369036,0.9991683729212788
Rosario (Before Validation),2.082394723916383,43.37906338256581,0.9991666415754551
Silang (Before Validation),3.0373304411432525,104.66815580521582,0.9980785813366281
Tagaytay (Before Validation),2.7876169454812154,87.30040350474503,0.9978534817505905
Tanza (Before Validation),3.493465836996518,131.3644514243684,0.997515961465093
Ternate (Before Validation),2.877283460036704,79.88447357496386,0.9983427620764838
Trece Martires (Before Validation),2.868871757070219,81.49901821587287,0.9985938747136193
