city,mean_absolute_error,mean_squared_error,r_squared
Carmona,2.0649682613956664,61.28280401616105,0.9979571704853818
Amadeo,1.9454685077093348,48.47922797854791,0.998433435607159
Alfonso,1.7546349647374158,57.79610247592508,0.9979132184672259
Bacoor,0.6710039836465385,5.305408894867147,0.999814411045776
Cavite City,1.3965706360044468,31.97928845386677,0.9987928604886526
General Mariano Alvarez,1.865686855963175,55.52396116748601,0.9980893448978071
Dasmariñas,1.8788431221701196,50.382874422886495,0.9983607851197315
General Trias,1.7324406735134374,34.13871333629986,0.9988636231004625
Imus,0.6754611951912215,5.419335477604932,0.9998097747812453
Indang,1.4994490959799556,41.720565748281075,0.9985667115263052
Magallanes,1.7907934112394002,44.70601861700246,0.9985753605884228
Kawit,0.6429276646915708,5.867833693152436,0.999795017908498
Maragondon,1.7054491059413492,35.47403786011198,0.9986895745773368
Mendez,1.9839355267983678,75.71382014619691,0.9970576069596416
Naic,1.520565757981625,25.522594916046113,0.9991608794002248
Noveleta,0.6033082207074323,4.883067813481498,0.9998290678346463
Rosario,0.6710039836465385,5.305408894867147,0.999814411045776
Silang,1.414587850062377,25.925463085886882,0.9990979737225513
Tagaytay,1.3867750151617066,31.217302837358346,0.9985630392923645
Tanza,1.6698074799072313,43.2333332075261,0.9984831008949683
Ternate,1.4617325181295535,31.05894750804407,0.9988599276984573
Trece Martires,1.2806460369863262,30.20408282823672,0.9990096588505993
