city,mean_absolute_error,mean_squared_error,r_squared
Amadeo (Before Validation),0.18174965915734206,2.3684819037568863,0.9992050599041548
Alfonso (Before Validation),0.22837274086141335,3.077124643976987,0.9995285513488658
Carmona (Before Validation),0.3776755543444302,6.613293001447699,0.9989113929618776
Bacoor (Before Validation),0.27826163814070753,4.208699772298079,0.9992721008597376
Cavite City (Before Validation),0.22141303597364906,2.3268614174784794,0.9996179585464908
Dasmariñas (Before Validation),0.6410674001765826,23.811785424803634,0.9965207668732473
General Mariano Alvarez (Before Validation),0.614405751468906,22.836980659194655,0.9964852745273511
General Trias (Before Validation),0.5257653281018564,16.331886206495174,0.9974496393276503
Imus (Before Validation),0.2747498779641896,4.199066022772047,0.999271412635895
Indang (Before Validation),0.23888779519594575,2.8797031651295786,0.9995574267839826
Kawit (Before Validation),0.2759620448203872,4.210496241055765,0.9992727319117479
Magallanes (Before Validation),0.38109702056542627,7.1988895320471515,0.9990572900952598
Maragondon (Before Validation),0.24751867156502927,2.848143017811908,0.9995183727198758
Mendez (Before Validation),0.2137669515205186,2.870803298869441,0.999529242772809
Naic (Before Validation),0.41979195955683674,12.163722660902424,0.998160190215929
Noveleta (Before Validation),0.2766620760369694,4.203895023227845,0.9992724612846078
Rosario (Before Validation),0.27826163814070753,4.208699772298079,0.9992721008597376
Silang (Before Validation),0.38294962704017993,7.255152966123799,0.9988942768083025
Tagaytay (Before Validation),0.46735362257743174,15.563475591840884,0.9968448036652037
Tanza (Before Validation),0.13851372794319652,0.2958601714409794,0.9999499430898487
Ternate (Before Validation),0.24805783884379132,2.861800046164063,0.9995190496196693
Trece Martires (Before Validation),0.7564236590405642,32.254030104345645,0.9953103253037099
