city,mean_absolute_error,mean_squared_error,r_squared
Alfonso,1.308678036911685,16.286453406041208,0.9996233156655284
Amadeo,2.5996004889854323,62.449013333527894,0.9987362127069598
Carmona,2.2640962053806595,69.51771209671382,0.9986360539711383
Bacoor,2.10782241454747,39.22481469419712,0.9991637946158883
Cavite City,1.2105132732570971,22.187413616845674,0.9994614123206503
Dasmariñas,1.731048393443762,39.27192774991384,0.9992571750674016
General Mariano Alvarez,1.6077327981120997,33.96291090634384,0.9992647698583206
General Trias,2.0621818504404086,40.950309160559094,0.9991859402928056
Imus,2.1914132494854464,41.2495745836472,0.9991176025640057
Indang,2.0935756566659207,48.130515249720816,0.9989460782658888
Kawit,2.157764361759651,40.63464999513176,0.9991349287856596
Magallanes,1.5521958648367866,21.177861096372833,0.9995704610290027
Maragondon,1.962746312815973,48.200716646162526,0.998871236667556
Mendez,1.4812939818494202,16.30524502103228,0.9995941006723922
Noveleta,2.2080083532077306,41.26722858867415,0.9991196490205014
Naic,2.90664172762295,68.15392165990141,0.9986721526623029
Rosario,1.4991957680570573,32.80569698611001,0.9992543015131754
Silang,2.3173150418395703,62.31687655384728,0.998751578826718
Tagaytay,1.7930898819175822,33.56712952408351,0.9990188990417672
Tanza,2.1300429566774612,49.421958835826864,0.9988742036686864
Ternate,1.7515999341982005,37.98789612312434,0.9991160545515613
Trece Martires,2.8291309276179795,77.77537392376618,0.9983746959005062
