city,mean_absolute_error,mean_squared_error,r_squared
Amadeo,2.713144708232234,185.32175685370177,0.9913917243661995
Alfonso,2.074557489538701,92.59987556282601,0.9960054702425438
Carmona,2.0794404421275043,142.58474682801187,0.9933358139176895
Bacoor,0.8098302446963073,14.123735023564949,0.9992981667166979
Cavite City,0.7931690106892557,15.220446457782497,0.9992103860998789
Dasmariñas,0.9810852133809407,17.91606372791905,0.9992124107652665
General Mariano Alvarez,0.6679441357604289,9.830853477754102,0.9995441264247777
General Trias,1.0722716090036228,32.197699263039354,0.9985538868162424
Imus,0.8103419416738807,13.882723015839884,0.9993078888477607
Indang,2.3329707085577893,150.693622452717,0.9936341082389163
Kawit,0.7947247201785411,13.411524758009818,0.9993344262342002
Magallanes,1.1864766280418089,26.543656534008726,0.9990245203057861
Maragondon,0.9719735847362759,21.146832450473717,0.9989688549516994
Mendez,1.9081768732317255,78.21045869569899,0.9963842443992855
Naic,0.7909562017318784,19.24325014232376,0.9991755317792778
Noveleta,0.8036015285010892,13.68237184917037,0.9993196551525504
Rosario,0.8098302446963073,14.123735023564949,0.9992981667166979
Silang,1.2576099367648939,33.86438545240401,0.9984833142551497
Tagaytay,1.3813655855733502,41.3406155532254,0.9977834882679921
Tanza,0.8281790677467277,21.19611270584449,0.9990123761577044
Ternate,0.9736613168871499,21.264202546288164,0.9989695345457613
Trece Martires,0.5789978114267124,7.507448660380508,0.9996855605410001
