city,mean_absolute_error,mean_squared_error,r_squared
Carmona (Before Validation),1.3671428083631123,31.400313687083187,0.9991090092364195
Amadeo (Before Validation),1.4650268273661262,55.7629800743051,0.9978501656110023
Bacoor (Before Validation),1.568826826768918,42.697024676046794,0.9987315186416974
Alfonso (Before Validation),1.9956143317226276,63.63164302337214,0.9980706509743273
Cavite City (Before Validation),1.1958708940337308,21.71218859673787,0.9992739279192826
Dasmariñas (Before Validation),2.3437431849597847,78.50614572426761,0.9979021502623802
General Trias (Before Validation),1.6381969702162567,43.756192910404835,0.998811331933203
General Mariano Alvarez (Before Validation),2.2298999935729675,73.10252629489699,0.9979368867383088
Imus (Before Validation),1.5754683735245125,44.200486767953024,0.9986824119936953
Indang (Before Validation),1.6591903162562949,41.49373854992653,0.998797815727309
Kawit (Before Validation),1.5729824954195917,42.77523293036235,0.9987309091452418
Magallanes (Before Validation),1.9072177458711297,58.334921862505304,0.9984265369045505
Maragondon (Before Validation),1.005256777172919,19.199616609578126,0.9993809631423333
Mendez (Before Validation),2.122091574260756,78.69435595786072,0.9974348890901947
Noveleta (Before Validation),1.536177732111446,42.647112141617434,0.9987321459091382
Naic (Before Validation),1.606541006713197,36.50218140082938,0.9989902646984458
Rosario (Before Validation),1.568826826768918,42.697024676046794,0.9987315186416974
Silang (Before Validation),1.4182328818823648,28.810339322066177,0.9991597223111924
Tagaytay (Before Validation),1.6749792119414237,47.91230844171606,0.9981783294175768
Tanza (Before Validation),2.2112431780062147,75.97717033447717,0.9977796274637847
Ternate (Before Validation),1.0158200019328698,20.141425923734957,0.9993546981033263
Trece Martires (Before Validation),1.91883848099011,65.68036941296342,0.9982307886020181
